Unnamed: 0,plant1_train_mea_ddhr,plant1_train_tem_in_loc1,plant1_train_hum_in_loc1,plant1_train_tem_coil_loc1,plant1_train_tem_in_loc2,plant1_train_hum_in_loc2,plant1_train_tem_coil_loc2,plant1_train_tem_in_loc3,plant1_train_hum_in_loc3,plant1_train_tem_coil_loc3,plant1_train_tem_out_loc1,plant1_train_hum_out_loc1,plant1_train_cond_loc1,plant1_train_cond_loc2,plant1_train_cond_loc3,year,moth,day,hour,min
169,2016-04-22 0:00,17.0,61.0,16.0,16.0,65.0,16.0,14.0,68.0,14.0,13.0,79.0,0.0,0.0,0.0,2016,4,22,0,0
170,2016-04-22 3:00,17.0,61.0,16.0,15.0,65.0,15.0,14.0,67.0,14.0,14.0,80.0,0.0,0.0,0.0,2016,4,22,3,0
171,2016-04-22 6:00,16.0,59.0,16.0,14.0,64.0,15.0,13.0,67.0,14.0,13.0,80.0,0.0,0.0,0.0,2016,4,22,6,0
172,2016-04-22 9:00,16.0,60.0,15.0,15.0,64.0,15.0,13.0,68.0,14.0,20.0,52.0,0.0,0.0,0.0,2016,4,22,9,0
173,2016-04-22 12:00,18.0,58.0,15.0,16.0,60.0,15.0,15.0,64.0,14.0,23.0,46.0,0.0,0.0,0.0,2016,4,22,12,0
174,2016-04-22 15:00,19.0,54.0,16.0,17.0,54.0,15.0,16.0,58.0,15.0,23.0,47.0,0.0,0.0,0.0,2016,4,22,15,0
175,2016-04-22 18:00,19.0,20.0,16.0,18.0,20.0,16.0,17.0,24.0,15.0,13.0,76.0,0.0,0.0,0.0,2016,4,22,18,0
176,2016-04-22 21:00,18.0,22.0,16.0,17.0,23.0,15.0,16.0,28.0,15.0,13.0,57.0,0.0,0.0,0.0,2016,4,22,21,0
177,2016-04-23 0:00,18.0,27.0,16.0,16.0,27.0,15.0,15.0,31.0,15.0,12.0,77.0,0.0,0.0,0.0,2016,4,23,0,0
178,2016-04-23 3:00,17.0,39.0,15.0,15.0,44.0,15.0,14.0,46.0,14.0,10.0,86.0,0.0,0.0,0.0,2016,4,23,3,0
179,2016-04-23 6:00,16.0,45.0,14.0,13.0,53.0,14.0,12.0,55.0,13.0,9.0,80.0,0.0,0.0,0.0,2016,4,23,6,0
180,2016-04-23 9:00,16.0,54.0,13.0,15.0,58.0,14.0,13.0,64.0,13.0,13.0,66.0,0.0,0.0,0.0,2016,4,23,9,0
181,2016-04-23 12:00,17.0,42.0,15.0,17.0,46.0,14.0,15.0,47.0,14.0,14.0,63.0,0.0,0.0,0.0,2016,4,23,12,0
182,2016-04-23 15:00,19.0,32.0,19.0,18.0,38.0,15.0,19.0,32.0,15.0,16.0,50.0,0.0,0.0,0.0,2016,4,23,15,0
183,2016-04-23 18:00,22.0,30.0,17.0,21.0,28.0,16.0,19.0,33.0,16.0,16.0,22.0,0.0,0.0,0.0,2016,4,23,18,0
184,2016-04-23 21:00,20.0,30.0,15.0,19.0,28.0,16.0,17.0,32.0,15.0,14.0,38.0,0.0,0.0,0.0,2016,4,23,21,0
185,2016-04-24 0:00,18.0,34.0,15.0,17.0,34.0,16.0,16.0,37.0,15.0,13.0,41.0,0.0,0.0,0.0,2016,4,24,0,0
186,2016-04-24 3:00,17.0,40.0,15.0,14.0,43.0,15.0,14.0,43.0,14.0,9.0,63.0,0.0,0.0,0.0,2016,4,24,3,0
187,2016-04-24 6:00,16.0,44.0,14.0,14.0,49.0,15.0,13.0,50.0,13.0,8.0,72.0,0.0,0.0,0.0,2016,4,24,6,0
188,2016-04-24 9:00,17.0,48.0,14.0,15.0,54.0,15.0,14.0,60.0,14.0,16.0,46.0,0.0,0.0,0.0,2016,4,24,9,0
189,2016-04-24 12:00,19.0,40.0,17.0,18.0,44.0,16.0,17.0,49.0,15.0,18.0,42.0,0.0,0.0,0.0,2016,4,24,12,0
190,2016-04-24 15:00,21.0,25.0,18.0,20.0,22.0,17.0,19.0,27.0,16.0,20.0,34.0,0.0,0.0,0.0,2016,4,24,15,0
191,2016-04-24 18:00,22.0,10.0,20.0,22.0,10.0,17.0,20.0,10.0,17.0,17.0,26.0,0.0,0.0,0.0,2016,4,24,18,0
192,2016-04-24 21:00,20.0,20.0,20.0,19.0,20.0,17.0,18.0,24.0,16.0,15.0,37.0,0.0,0.0,0.0,2016,4,24,21,0
193,2016-04-25 0:00,20.0,22.0,18.0,18.0,21.0,17.0,17.0,24.0,16.0,12.0,54.0,0.0,0.0,0.0,2016,4,25,0,0
194,2016-04-25 3:00,19.0,33.0,16.0,16.0,41.0,16.0,15.0,45.0,15.0,10.0,57.0,0.0,0.0,0.0,2016,4,25,3,0
195,2016-04-25 6:00,18.0,40.0,16.0,15.0,47.0,16.0,14.0,47.0,14.0,9.0,67.0,0.0,0.0,0.0,2016,4,25,6,0
196,2016-04-25 9:00,19.0,47.0,16.0,18.0,48.0,16.0,16.0,54.0,16.0,18.0,50.0,0.0,0.0,0.0,2016,4,25,9,0
197,2016-04-25 12:00,20.0,40.0,18.0,19.0,38.0,17.0,18.0,43.0,16.0,20.0,36.0,0.0,0.0,0.0,2016,4,25,12,0
198,2016-04-25 15:00,24.0,38.0,20.0,23.0,37.0,18.0,22.0,42.0,18.0,20.0,24.0,0.0,0.0,0.0,2016,4,25,15,0
199,2016-04-25 18:00,24.0,37.0,20.0,24.0,36.0,18.0,22.0,41.0,18.0,19.0,10.0,0.0,0.0,0.0,2016,4,25,18,0
200,2016-04-25 21:00,23.0,42.0,21.0,23.0,42.0,18.0,21.0,46.0,18.0,15.0,32.0,0.0,0.0,0.0,2016,4,25,21,0
201,2016-04-26 0:00,22.0,50.0,18.0,21.0,50.0,18.0,20.0,54.0,17.0,15.0,29.0,0.0,0.0,0.0,2016,4,26,0,0
202,2016-04-26 3:00,21.0,49.0,19.0,20.0,52.0,18.0,19.0,56.0,17.0,11.0,64.0,0.0,0.0,0.0,2016,4,26,3,0
203,2016-04-26 6:00,21.0,47.0,19.0,20.0,47.0,18.0,19.0,47.0,17.0,10.0,61.0,0.0,0.0,0.0,2016,4,26,6,0
204,2016-04-26 9:00,20.0,38.0,18.0,19.0,40.0,19.0,18.0,45.0,17.0,22.0,36.0,0.0,0.0,0.0,2016,4,26,9,0
205,2016-04-26 12:00,20.0,37.0,18.0,19.0,39.0,18.0,18.0,42.0,18.0,22.0,32.0,0.0,0.0,0.0,2016,4,26,12,0
206,2016-04-26 15:00,20.0,36.0,19.0,19.0,36.0,18.0,18.0,40.0,18.0,24.0,34.0,0.0,0.0,0.0,2016,4,26,15,0
207,2016-04-26 18:00,20.0,48.0,19.0,18.0,52.0,18.0,17.0,55.0,16.0,23.0,37.0,0.0,0.0,0.0,2016,4,26,18,0
208,2016-04-26 21:00,19.0,55.0,19.0,17.0,62.0,17.0,16.0,64.0,16.0,21.0,47.0,0.0,0.0,0.0,2016,4,26,21,0
209,2016-04-27 0:00,19.0,52.0,18.0,17.0,58.0,17.0,16.0,60.0,16.0,18.0,61.0,0.0,0.0,0.0,2016,4,27,0,0
210,2016-04-27 3:00,19.0,54.0,17.0,16.0,59.0,17.0,16.0,60.0,16.0,18.0,61.0,0.0,0.0,0.0,2016,4,27,3,0
211,2016-04-27 6:00,18.0,50.0,17.0,16.0,56.0,17.0,15.0,58.0,16.0,19.0,43.0,0.0,0.0,0.0,2016,4,27,6,0
212,2016-04-27 9:00,18.0,52.0,17.0,17.0,55.0,16.0,16.0,60.0,16.0,17.0,46.0,0.0,0.0,0.0,2016,4,27,9,0
213,2016-04-27 12:00,19.0,42.0,19.0,19.0,46.0,16.0,17.0,47.0,17.0,17.0,44.0,0.0,0.0,0.0,2016,4,27,12,0
214,2016-04-27 15:00,21.0,35.0,20.0,21.0,32.0,17.0,19.0,38.0,18.0,17.0,42.0,0.0,0.0,0.0,2016,4,27,15,0
215,2016-04-27 18:00,23.0,31.0,21.0,22.0,30.0,18.0,20.0,36.0,17.0,15.0,64.0,0.0,0.0,0.0,2016,4,27,18,0
216,2016-04-27 21:00,21.0,37.0,20.0,20.0,37.0,18.0,19.0,42.0,17.0,14.0,68.0,0.0,0.0,0.0,2016,4,27,21,0
217,2016-04-28 0:00,18.0,52.0,16.0,16.0,56.0,17.0,15.0,58.0,16.0,15.0,60.0,0.0,0.0,0.0,2016,4,28,0,0
218,2016-04-28 3:00,17.0,57.0,16.0,15.0,62.0,16.0,14.0,64.0,15.0,13.0,66.0,0.0,0.0,0.0,2016,4,28,3,0
219,2016-04-28 6:00,17.0,58.0,16.0,15.0,64.0,16.0,14.0,66.0,15.0,13.0,62.0,0.0,0.0,0.0,2016,4,28,6,0
220,2016-04-28 9:00,17.0,60.0,15.0,15.0,65.0,16.0,14.0,69.0,15.0,17.0,54.0,0.0,0.0,0.0,2016,4,28,9,0
221,2016-04-28 12:00,20.0,50.0,19.0,19.0,54.0,17.0,18.0,55.0,17.0,18.0,46.0,0.0,0.0,0.0,2016,4,28,12,0
222,2016-04-28 15:00,22.0,45.0,21.0,21.0,46.0,17.0,19.0,53.0,17.0,18.0,36.0,0.0,0.0,0.0,2016,4,28,15,0
223,2016-04-28 18:00,22.0,47.0,20.0,21.0,49.0,17.0,19.0,55.0,17.0,19.0,38.0,0.0,0.0,0.0,2016,4,28,18,0
224,2016-04-28 21:00,21.0,47.0,20.0,19.0,49.0,17.0,18.0,55.0,17.0,17.0,49.0,0.0,0.0,0.0,2016,4,28,21,0
225,2016-04-29 0:00,18.0,54.0,17.0,16.0,58.0,17.0,16.0,60.0,16.0,12.0,74.0,0.0,0.0,0.0,2016,4,29,0,0
226,2016-04-29 3:00,17.0,50.0,13.0,15.0,55.0,16.0,15.0,58.0,15.0,11.0,78.0,0.0,0.0,0.0,2016,4,29,3,0
227,2016-04-29 6:00,16.0,56.0,11.0,14.0,62.0,16.0,14.0,64.0,15.0,11.0,76.0,0.0,0.0,0.0,2016,4,29,6,0
228,2016-04-29 9:00,17.0,52.0,17.0,15.0,56.0,16.0,15.0,60.0,15.0,17.0,55.0,0.0,0.0,0.0,2016,4,29,9,0
229,2016-04-29 12:00,20.0,41.0,19.0,19.0,39.0,17.0,19.0,43.0,17.0,21.0,39.0,0.0,0.0,0.0,2016,4,29,12,0
230,2016-04-29 15:00,21.0,39.0,20.0,21.0,37.0,17.0,20.0,40.0,18.0,16.0,59.0,0.0,0.0,0.0,2016,4,29,15,0
231,2016-04-29 18:00,21.0,38.0,18.0,20.0,34.0,17.0,19.0,36.0,17.0,18.0,56.0,0.0,0.0,0.0,2016,4,29,18,0
232,2016-04-29 21:00,20.0,34.0,17.0,19.0,32.0,17.0,18.0,36.0,17.0,16.0,63.0,0.0,0.0,0.0,2016,4,29,21,0
233,2016-04-30 0:00,21.0,60.0,17.0,20.0,63.0,19.0,19.0,64.0,18.0,12.0,74.0,0.0,0.0,0.0,2016,4,30,0,0
234,2016-04-30 3:00,21.0,64.0,18.0,20.0,68.0,19.0,19.0,68.0,18.0,11.0,68.0,0.0,0.0,0.0,2016,4,30,3,0
235,2016-04-30 6:00,20.0,62.0,16.0,19.0,66.0,19.0,18.0,66.0,17.0,10.0,78.0,0.0,0.0,0.0,2016,4,30,6,0
236,2016-04-30 9:00,20.0,64.0,20.0,19.0,68.0,19.0,19.0,71.0,18.0,17.0,46.0,0.0,0.0,0.0,2016,4,30,9,0
237,2016-04-30 12:00,24.0,53.0,22.0,23.0,52.0,20.0,24.0,49.0,21.0,22.0,30.0,0.0,0.0,0.0,2016,4,30,12,0
238,2016-04-30 15:00,25.0,47.0,24.0,25.0,46.0,20.0,26.0,43.0,22.0,23.0,30.0,0.0,0.0,0.0,2016,4,30,15,0
239,2016-04-30 18:00,23.0,68.0,21.0,22.0,68.0,20.0,22.0,70.0,20.0,17.0,38.0,0.0,0.0,0.0,2016,4,30,18,0
240,2016-04-30 21:00,22.0,72.0,20.0,21.0,74.0,20.0,20.0,76.0,19.0,16.0,38.0,0.0,0.0,0.0,2016,4,30,21,0
241,2016-05-01 0:00,21.0,75.0,19.0,20.0,78.0,20.0,20.0,80.0,19.0,15.0,42.0,0.0,0.0,0.0,2016,5,1,0,0
242,2016-05-01 3:00,21.0,80.0,18.0,20.0,82.0,20.0,19.0,84.0,19.0,15.0,44.0,1.0,0.0,0.0,2016,5,1,3,0
243,2016-05-01 6:00,21.0,82.0,19.0,20.0,85.0,20.0,19.0,85.0,19.0,15.0,43.0,0.0,0.0,0.0,2016,5,1,6,0
244,2016-05-01 9:00,20.0,83.0,20.0,19.0,85.0,20.0,19.0,86.0,19.0,20.0,38.0,0.0,0.0,0.0,2016,5,1,9,0
245,2016-05-01 12:00,19.0,64.0,18.0,19.0,62.0,19.0,19.0,69.0,19.0,22.0,18.0,0.0,0.0,0.0,2016,5,1,12,0
246,2016-05-01 15:00,18.0,63.0,17.0,18.0,59.0,19.0,17.0,62.0,18.0,26.0,5.0,0.0,0.0,0.0,2016,5,1,15,0
247,2016-05-01 18:00,17.0,60.0,17.0,17.0,53.0,19.0,16.0,56.0,17.0,23.0,37.0,0.0,0.0,0.0,2016,5,1,18,0
248,2016-05-01 21:00,16.0,54.0,17.0,17.0,49.0,18.0,16.0,52.0,17.0,20.0,57.0,0.0,0.0,0.0,2016,5,1,21,0
249,2016-05-02 0:00,21.0,60.0,17.0,20.0,63.0,19.0,19.0,64.0,18.0,18.0,72.0,0.0,0.0,0.0,2016,5,2,0,0
250,2016-05-02 3:00,21.0,64.0,18.0,20.0,68.0,19.0,19.0,68.0,18.0,18.0,72.0,0.0,0.0,0.0,2016,5,2,3,0
251,2016-05-02 6:00,20.0,62.0,16.0,19.0,66.0,19.0,18.0,66.0,17.0,16.0,70.0,0.0,0.0,0.0,2016,5,2,6,0
252,2016-05-02 9:00,20.0,64.0,20.0,19.0,68.0,19.0,19.0,71.0,18.0,20.0,62.0,0.0,0.0,0.0,2016,5,2,9,0
253,2016-05-02 12:00,24.0,53.0,22.0,23.0,52.0,20.0,24.0,49.0,21.0,27.0,42.0,0.0,0.0,0.0,2016,5,2,12,0
254,2016-05-02 15:00,25.0,47.0,24.0,25.0,46.0,20.0,26.0,43.0,22.0,28.0,37.0,0.0,0.0,0.0,2016,5,2,15,0
255,2016-05-02 18:00,23.0,68.0,21.0,22.0,68.0,20.0,22.0,70.0,20.0,20.0,78.0,0.0,0.0,0.0,2016,5,2,18,0
256,2016-05-02 21:00,22.0,72.0,20.0,21.0,74.0,20.0,20.0,76.0,19.0,18.0,82.0,0.0,0.0,0.0,2016,5,2,21,0
257,2016-05-03 0:00,21.0,75.0,19.0,20.0,78.0,20.0,20.0,80.0,19.0,18.0,77.0,0.0,0.0,0.0,2016,5,3,0,0
258,2016-05-03 3:00,21.0,80.0,18.0,20.0,82.0,20.0,19.0,84.0,19.0,19.0,79.0,1.0,0.0,0.0,2016,5,3,3,0
259,2016-05-03 6:00,21.0,82.0,19.0,20.0,85.0,20.0,19.0,85.0,19.0,19.0,84.0,0.0,0.0,0.0,2016,5,3,6,0
260,2016-05-03 9:00,20.0,83.0,20.0,19.0,85.0,20.0,19.0,86.0,19.0,19.0,81.0,0.0,0.0,0.0,2016,5,3,9,0
261,2016-05-03 12:00,19.0,64.0,18.0,19.0,62.0,19.0,19.0,69.0,19.0,15.0,78.0,0.0,0.0,0.0,2016,5,3,12,0
262,2016-05-03 15:00,18.0,63.0,17.0,18.0,59.0,19.0,17.0,62.0,18.0,12.0,80.0,0.0,0.0,0.0,2016,5,3,15,0
263,2016-05-03 18:00,17.0,60.0,17.0,17.0,53.0,19.0,16.0,56.0,17.0,12.0,71.0,0.0,0.0,0.0,2016,5,3,18,0
264,2016-05-03 21:00,16.0,54.0,17.0,17.0,49.0,18.0,16.0,52.0,17.0,12.0,60.0,0.0,0.0,0.0,2016,5,3,21,0
265,2016-05-04 0:00,16.0,52.0,16.0,16.0,46.0,18.0,16.0,48.0,18.0,13.0,54.0,0.0,0.0,0.0,2016,5,4,0,0
266,2016-05-04 3:00,17.0,46.0,17.0,17.0,42.0,17.0,16.0,46.0,17.0,13.0,48.0,0.0,0.0,0.0,2016,5,4,3,0
267,2016-05-04 6:00,18.0,40.0,17.0,18.0,38.0,17.0,17.0,40.0,17.0,15.0,40.0,0.0,0.0,0.0,2016,5,4,6,0
268,2016-05-04 9:00,19.0,37.0,17.0,18.0,33.0,18.0,18.0,36.0,17.0,22.0,25.0,0.0,0.0,0.0,2016,5,4,9,0
269,2016-05-04 12:00,22.0,22.0,20.0,21.0,21.0,19.0,21.0,24.0,19.0,23.0,10.0,0.0,0.0,0.0,2016,5,4,12,0
270,2016-05-04 15:00,24.0,10.0,22.0,23.0,10.0,19.0,22.0,21.0,20.0,22.0,21.0,0.0,0.0,0.0,2016,5,4,15,0
271,2016-05-04 18:00,22.0,25.0,20.0,22.0,22.0,19.0,21.0,26.0,19.0,19.0,33.0,0.0,0.0,0.0,2016,5,4,18,0
272,2016-05-04 21:00,21.0,27.0,19.0,21.0,22.0,19.0,20.0,27.0,19.0,16.0,37.0,0.0,0.0,0.0,2016,5,4,21,0
273,2016-05-05 0:00,20.0,32.0,18.0,20.0,31.0,17.0,19.0,30.0,17.0,16.0,32.0,0.0,0.0,0.0,2016,5,5,0,0
274,2016-05-05 3:00,18.0,42.0,16.0,17.0,46.0,17.0,16.0,42.0,16.0,14.0,52.0,0.0,0.0,0.0,2016,5,5,3,0
275,2016-05-05 6:00,17.0,48.0,15.0,14.0,56.0,17.0,14.0,58.0,15.0,10.0,76.0,0.0,0.0,0.0,2016,5,5,6,0
276,2016-05-05 9:00,18.0,50.0,18.0,17.0,52.0,18.0,16.0,56.0,17.0,20.0,38.0,0.0,0.0,0.0,2016,5,5,9,0
277,2016-05-05 12:00,21.0,42.0,20.0,20.0,40.0,18.0,20.0,43.0,18.0,23.0,32.0,0.0,0.0,0.0,2016,5,5,12,0
278,2016-05-05 15:00,24.0,30.0,22.0,24.0,24.0,19.0,23.0,25.0,21.0,25.0,23.0,0.0,0.0,0.0,2016,5,5,15,0
279,2016-05-05 18:00,25.0,22.0,22.0,25.0,21.0,20.0,24.0,26.0,20.0,26.0,26.0,0.0,0.0,0.0,2016,5,5,18,0
280,2016-05-05 21:00,24.0,43.0,21.0,24.0,41.0,20.0,23.0,43.0,20.0,23.0,46.0,0.0,0.0,0.0,2016,5,5,21,0
281,2016-05-06 0:00,23.0,48.0,20.0,23.0,46.0,20.0,22.0,50.0,20.0,20.0,58.0,0.0,0.0,0.0,2016,5,6,0,0
282,2016-05-06 3:00,22.0,56.0,19.0,22.0,57.0,20.0,21.0,59.0,19.0,19.0,62.0,0.0,0.0,0.0,2016,5,6,3,0
283,2016-05-06 6:00,22.0,62.0,19.0,21.0,66.0,19.0,20.0,66.0,19.0,19.0,71.0,0.0,0.0,0.0,2016,5,6,6,0
284,2016-05-06 9:00,22.0,65.0,22.0,22.0,66.0,20.0,21.0,68.0,19.0,20.0,69.0,0.0,0.0,0.0,2016,5,6,9,0
285,2016-05-06 12:00,23.0,67.0,21.0,23.0,66.0,20.0,21.0,70.0,20.0,22.0,69.0,0.0,0.0,0.0,2016,5,6,12,0
286,2016-05-06 15:00,23.0,68.0,22.0,23.0,66.0,21.0,22.0,70.0,20.0,21.0,69.0,0.0,0.0,0.0,2016,5,6,15,0
287,2016-05-06 18:00,23.0,70.0,21.0,22.0,67.0,21.0,22.0,70.0,20.0,20.0,76.0,0.0,0.0,0.0,2016,5,6,18,0
288,2016-05-06 21:00,21.0,63.0,19.0,21.0,62.0,20.0,20.0,66.0,19.0,15.0,80.0,0.0,0.0,0.0,2016,5,6,21,0
289,2016-05-07 0:00,18.0,64.0,19.0,18.0,62.0,19.0,17.0,66.0,17.0,12.0,78.0,0.0,0.0,0.0,2016,5,7,0,0
290,2016-05-07 3:00,17.0,58.0,17.0,16.0,61.0,18.0,16.0,63.0,16.0,11.0,78.0,0.0,0.0,0.0,2016,5,7,3,0
291,2016-05-07 6:00,17.0,54.0,16.0,15.0,58.0,18.0,14.0,62.0,16.0,10.0,78.0,0.0,0.0,0.0,2016,5,7,6,0
292,2016-05-07 9:00,18.0,55.0,18.0,17.0,57.0,18.0,16.0,62.0,17.0,18.0,49.0,0.0,0.0,0.0,2016,5,7,9,0
293,2016-05-07 12:00,21.0,42.0,20.0,21.0,40.0,19.0,20.0,47.0,19.0,21.0,37.0,0.0,0.0,0.0,2016,5,7,12,0
294,2016-05-07 15:00,23.0,31.0,21.0,23.0,27.0,20.0,22.0,33.0,20.0,21.0,30.0,0.0,0.0,0.0,2016,5,7,15,0
295,2016-05-07 18:00,23.0,32.0,21.0,23.0,28.0,20.0,22.0,33.0,20.0,20.0,34.0,0.0,0.0,0.0,2016,5,7,18,0
296,2016-05-07 21:00,22.0,38.0,20.0,21.0,36.0,20.0,20.0,40.0,19.0,17.0,48.0,0.0,0.0,0.0,2016,5,7,21,0
297,2016-05-08 0:00,20.0,44.0,19.0,18.0,48.0,19.0,18.0,50.0,18.0,15.0,62.0,0.0,0.0,0.0,2016,5,8,0,0
298,2016-05-08 3:00,18.0,48.0,18.0,17.0,56.0,18.0,16.0,54.0,17.0,13.0,72.0,0.0,0.0,0.0,2016,5,8,3,0
299,2016-05-08 6:00,18.0,56.0,18.0,15.0,64.0,18.0,15.0,66.0,16.0,11.0,80.0,0.0,0.0,0.0,2016,5,8,6,0
300,2016-05-08 9:00,19.0,59.0,18.0,17.0,65.0,18.0,17.0,69.0,17.0,20.0,50.0,0.0,0.0,0.0,2016,5,8,9,0
301,2016-05-08 12:00,22.0,47.0,21.0,21.0,47.0,19.0,20.0,49.0,19.0,23.0,35.0,0.0,0.0,0.0,2016,5,8,12,0
302,2016-05-08 15:00,24.0,31.0,22.0,24.0,30.0,20.0,23.0,31.0,20.0,26.0,22.0,0.0,0.0,0.0,2016,5,8,15,0
303,2016-05-08 18:00,25.0,32.0,23.0,25.0,28.0,20.0,24.0,32.0,20.0,22.0,37.0,0.0,0.0,0.0,2016,5,8,18,0
304,2016-05-08 21:00,22.0,38.0,21.0,22.0,38.0,20.0,21.0,44.0,19.0,17.0,58.0,0.0,0.0,0.0,2016,5,8,21,0
305,2016-05-09 0:00,22.0,51.0,21.0,20.0,54.0,20.0,19.0,57.0,19.0,17.0,70.0,0.0,0.0,0.0,2016,5,9,0,0
306,2016-05-09 3:00,21.0,56.0,21.0,19.0,57.0,19.0,18.0,59.0,18.0,16.0,64.0,0.0,0.0,0.0,2016,5,9,3,0
307,2016-05-09 6:00,20.0,57.0,20.0,18.0,63.0,19.0,18.0,65.0,18.0,15.0,78.0,0.0,0.0,0.0,2016,5,9,6,0
308,2016-05-09 9:00,20.0,62.0,20.0,19.0,65.0,19.0,18.0,68.0,18.0,17.0,63.0,0.0,0.0,0.0,2016,5,9,9,0
309,2016-05-09 12:00,22.0,54.0,22.0,21.0,51.0,20.0,20.0,57.0,19.0,22.0,39.0,0.0,0.0,0.0,2016,5,9,12,0
310,2016-05-09 15:00,24.0,40.0,23.0,24.0,38.0,20.0,22.0,44.0,20.0,22.0,41.0,0.0,0.0,0.0,2016,5,9,15,0
311,2016-05-09 18:00,23.0,40.0,21.0,23.0,38.0,20.0,22.0,44.0,20.0,19.0,49.0,0.0,0.0,0.0,2016,5,9,18,0
312,2016-05-09 21:00,21.0,54.0,20.0,21.0,50.0,20.0,20.0,56.0,19.0,18.0,64.0,0.0,0.0,0.0,2016,5,9,21,0
313,2016-05-10 0:00,21.0,52.0,21.0,21.0,53.0,20.0,20.0,57.0,19.0,17.0,65.0,0.0,0.0,0.0,2016,5,10,0,0
314,2016-05-10 3:00,21.0,56.0,21.0,20.0,56.0,20.0,19.0,59.0,19.0,17.0,65.0,0.0,0.0,0.0,2016,5,10,3,0
315,2016-05-10 6:00,21.3,56.0,20.0,20.0,57.0,20.0,19.0,60.0,18.0,17.0,69.0,0.0,0.0,0.0,2016,5,10,6,0
316,2016-05-10 9:00,20.0,63.0,19.0,18.0,66.0,19.0,17.0,70.0,18.0,13.0,85.0,0.0,0.0,0.0,2016,5,10,9,0
317,2016-05-10 12:00,20.0,68.0,20.0,18.0,74.0,19.0,17.0,80.0,18.0,14.0,82.0,0.0,0.0,0.0,2016,5,10,12,0
318,2016-05-10 15:00,20.0,69.0,20.0,18.0,76.0,19.0,17.0,80.0,18.0,15.0,76.0,0.0,0.0,0.0,2016,5,10,15,0
319,2016-05-10 18:00,20.0,60.0,19.0,18.0,65.0,18.0,17.0,70.0,17.0,15.0,64.0,0.0,0.0,0.0,2016,5,10,18,0
320,2016-05-10 21:00,20.0,58.0,18.0,18.0,64.0,18.0,17.0,68.0,17.0,15.0,64.0,0.0,0.0,0.0,2016,5,10,21,0
321,2016-05-11 0:00,20.0,57.0,19.0,18.0,63.0,18.0,17.0,68.0,17.0,15.0,65.0,0.0,0.0,0.0,2016,5,11,0,0
322,2016-05-11 3:00,20.0,57.0,19.0,18.0,64.0,18.0,17.0,69.0,17.0,14.0,70.0,0.0,0.0,0.0,2016,5,11,3,0
323,2016-05-11 6:00,20.0,58.0,19.0,17.0,65.0,18.0,16.0,68.0,17.0,13.0,71.0,0.0,0.0,0.0,2016,5,11,6,0
324,2016-05-11 9:00,20.0,56.0,19.0,18.0,61.0,18.0,17.0,66.0,17.0,22.0,42.0,0.0,0.0,0.0,2016,5,11,9,0
325,2016-05-11 12:00,22.0,51.0,20.0,21.0,52.0,18.0,19.0,58.0,18.0,19.0,49.0,0.0,0.0,0.0,2016,5,11,12,0
326,2016-05-11 15:00,24.0,39.0,22.0,23.0,37.0,19.0,21.0,43.0,19.0,20.0,39.0,0.0,0.0,0.0,2016,5,11,15,0
327,2016-05-11 18:00,22.0,42.0,22.0,21.0,44.0,19.0,20.0,48.0,19.0,17.0,54.0,0.0,0.0,0.0,2016,5,11,18,0
328,2016-05-11 21:00,21.0,48.0,19.0,19.0,50.0,18.0,18.0,54.0,18.0,15.0,62.0,0.0,0.0,0.0,2016,5,11,21,0
329,2016-05-12 0:00,21.0,56.0,20.0,18.0,63.0,19.0,17.0,65.0,17.0,15.0,73.0,0.0,0.0,0.0,2016,5,12,0,0
330,2016-05-12 3:00,19.0,59.0,19.0,17.0,67.0,18.0,16.0,69.0,17.0,13.0,79.0,0.0,0.0,0.0,2016,5,12,3,0
331,2016-05-12 6:00,19.0,61.0,19.0,16.0,69.0,18.0,16.0,70.0,16.0,13.0,78.0,0.0,0.0,0.0,2016,5,12,6,0
332,2016-05-12 9:00,20.0,60.0,19.0,19.0,62.0,18.0,19.0,67.0,18.0,24.0,42.0,0.0,0.0,0.0,2016,5,12,9,0
333,2016-05-12 12:00,23.0,52.0,20.0,23.0,52.0,19.0,22.0,55.0,19.0,25.0,36.0,0.0,0.0,0.0,2016,5,12,12,0
334,2016-05-12 15:00,24.0,46.0,21.0,24.0,44.0,20.0,23.0,46.0,20.0,24.0,38.0,0.0,0.0,0.0,2016,5,12,15,0
335,2016-05-12 18:00,23.0,50.0,22.0,23.0,48.0,19.0,22.0,50.0,19.0,20.0,54.0,0.0,0.0,0.0,2016,5,12,18,0
336,2016-05-12 21:00,22.0,54.0,20.0,22.0,54.0,19.0,21.0,56.0,18.0,18.0,66.0,0.0,0.0,0.0,2016,5,12,21,0
337,2016-05-13 0:00,20.0,63.0,20.0,19.0,63.0,19.0,19.0,64.0,18.0,15.0,78.0,0.0,0.0,0.0,2016,5,13,0,0
338,2016-05-13 3:00,20.0,66.0,20.0,19.0,69.0,19.0,18.0,68.0,18.0,14.0,81.0,0.0,0.0,0.0,2016,5,13,3,0
339,2016-05-13 6:00,19.0,65.0,19.0,18.0,67.0,19.0,17.0,69.0,18.0,14.0,78.0,0.0,0.0,0.0,2016,5,13,6,0
